location_key;date;country_code;country_name;new_confirmed;new_deceased;cumulative_confirmed;cumulative_deceased;cumulative_vaccine_doses_administered;population;population_male;population_female;population_rural;population_urban;population_density;human_development_index;population_age_00_09;population_age_10_19;population_age_20_29;population_age_30_39;population_age_40_49;population_age_50_59;population_age_60_69;population_age_70_79;population_age_80_and_older;gdp_usd;gdp_per_capita_usd;latitude;longitude;area_sq_km;smoking_prevalence;diabetes_prevalence;infant_mortality_rate;nurses_per_1000;physicians_per_1000;average_temperature_celsius;minimum_temperature_celsius;maximum_temperature_celsius;rainfall_mm;relative_humidity;population_largest_city;area_rural_sq_km;area_urban_sq_km;life_expectancy;adult_male_mortality_rate;adult_female_mortality_rate;pollution_mortality_rate;comorbidity_mortality_rate;new_recovered;cumulative_recovered;nivel_recuperacion;mes;median_age
CO;2021-05-30;CO;Colombia;15220,0;585,0;3472331,0;103745,0;9825772,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;18,77;15,8;22,0;0,0;86,51;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;14071,0;3113869,0;Medio;2021-05-01;5653653,78
CO;2021-05-31;CO;Colombia;25892,0;622,0;3498223,0;104367,0;10092122,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;19,96;18,0;23,0;0,0;84,68;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;2049,0;3115918,0;Medio;2021-05-01;5653653,78
CO;2021-06-01;CO;Colombia;27717,0;571,0;3525940,0;104938,0;10382967,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;23,21;19,25;26,88;0,0;75,15;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;40614,0;3156532,0;Medio;2021-06-01;5653653,78
CO;2021-06-02;CO;Colombia;30772,0;598,0;3556712,0;105536,0;10697683,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;19,69;13,67;24,0;0,0;78,22;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;27303,0;3183835,0;Medio;2021-06-01;5653653,78
CO;2021-06-03;CO;Colombia;30601,0;603,0;3587313,0;106139,0;10979983,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;18,96;16,67;22,0;0,0;89,48;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;25663,0;3209498,0;Medio;2021-06-01;5653653,78
CO;2021-06-04;CO;Colombia;30113,0;611,0;3617426,0;106750,0;11244592,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;15,86;11,5;20,0;0,0;73,54;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;26926,0;3236424,0;Medio;2021-06-01;5653653,78
CO;2021-06-05;CO;Colombia;26192,0;623,0;3643618,0;107373,0;11485904,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;17,06;12,0;21,67;0,0;77,88;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;24879,0;3261303,0;Medio;2021-06-01;5653653,78
CO;2021-06-06;CO;Colombia;17969,0;611,0;3661587,0;107984,0;11615265,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;20,72;17,0;23,0;0,0;76,37;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;20468,0;3281771,0;Medio;2021-06-01;5653653,78
CO;2021-06-07;CO;Colombia;18897,0;618,0;3680484,0;108602,0;11733523,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;18,24;15,0;21,0;0,0;79,45;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;29281,0;3311052,0;Medio;2021-06-01;5653653,78
CO;2021-06-08;CO;Colombia;31859,0;607,0;3712343,0;109209,0;11977805,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;17,85;16,5;20,75;0,0;92,1;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;24103,0;3335155,0;Medio;2021-06-01;5653653,78
CO;2021-06-09;CO;Colombia;32455,0;665,0;3744798,0;109874,0;12206104,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;18,62;16,4;21,2;0,0;92,79;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;21846,0;3357001,0;Medio;2021-06-01;5653653,78
CO;2021-06-10;CO;Colombia;31237,0;661,0;3776035,0;110535,0;293208,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;17,79;16,2;21,4;0,0;91,04;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;24061,0;3381062,0;Medio;2021-06-01;5653653,78
CO;2021-06-11;CO;Colombia;31959,0;659,0;3807994,0;111194,0;12711342,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;16,72;13,33;21,0;0,0;84,58;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;25555,0;3406617,0;Medio;2021-06-01;5653653,78
CO;2021-06-12;CO;Colombia;28720,0;664,0;3836714,0;111858,0;12917941,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;14,72;11,0;20,0;0,0;79,55;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;21591,0;3428208,0;Medio;2021-06-01;5653653,78
CO;2021-06-13;CO;Colombia;19082,0;673,0;3855796,0;112531,0;13024786,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;17,88;15,75;20,75;0,0;87,46;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;20165,0;3448373,0;Medio;2021-06-01;5653653,78
CO;2021-06-14;CO;Colombia;18825,0;679,0;3874621,0;113210,0;13167044,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;17,17;15,0;21,0;0,0;87,31;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;89,0;3448462,0;Medio;2021-06-01;5653653,78
CO;2021-06-15;CO;Colombia;33827,0;662,0;3908448,0;113872,0;293208,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;20,44;17,33;23,83;0,0;83,52;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;61030,0;3509492,0;Medio;2021-06-01;5653653,78
CO;2021-06-16;CO;Colombia;32490,0;666,0;3940938,0;114538,0;293208,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;22,49;18,1;26,9;0,0;76,76;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;24446,0;3533938,0;Medio;2021-06-01;5653653,78
CO;2021-06-17;CO;Colombia;31702,0;674,0;3972640,0;115212,0;14062307,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;20,13;16,67;24,0;0,0;75,57;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;51453,0;3585391,0;Alto;2021-06-01;5653653,78
CO;2021-06-18;CO;Colombia;29772,0;620,0;4002412,0;115832,0;293208,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;21,1;17,2;25,6;0,0;72,75;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;132,0;3585523,0;Medio;2021-06-01;5653653,78
CO;2021-06-19;CO;Colombia;28048,0;674,0;4030460,0;116506,0;14727526,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;22,06;19,0;25,0;0,0;75,2;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;27176,0;3612699,0;Medio;2021-06-01;5653653,78
CO;2021-06-20;CO;Colombia;19400,0;684,0;4049860,0;117190,0;14953869,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;18,27;15,8;21,2;0,0;87,12;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;22473,0;3635172,0;Medio;2021-06-01;5653653,78
CO;2021-06-21;CO;Colombia;33080,0;716,0;4082940,0;117906,0;15298930,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;20,91;16,5;24,83;0,0;76,22;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;18605,0;3653777,0;Medio;2021-06-01;5653653,78
CO;2021-06-22;CO;Colombia;31467,0;672,0;4114407,0;118578,0;15682435,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;16,46;12,33;21,0;0,0;77,8;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;28568,0;3682345,0;Medio;2021-06-01;5653653,78
CO;2021-06-23;CO;Colombia;33935,0;682,0;4148342,0;119260,0;16038817,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;22,59;18,12;25,5;0,0;77,59;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;26161,0;3708506,0;Medio;2021-06-01;5653653,78
CO;2021-06-24;CO;Colombia;33220,0;694,0;4181562,0;119954,0;16365857,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;16,43;12,0;19,67;0,0;81,53;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;28130,0;3736636,0;Medio;2021-06-01;5653653,78
CO;2021-06-25;CO;Colombia;34175,0;666,0;4215737,0;120620,0;16693732,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;19,1;15,4;23,4;0,0;84,2;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;30747,0;3767383,0;Medio;2021-06-01;5653653,78
CO;2021-06-26;CO;Colombia;29327,0;592,0;4245064,0;121212,0;17024426,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;16,62;12,25;20,25;0,0;83,44;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;30414,0;3797797,0;Medio;2021-06-01;5653653,78
CO;2021-06-27;CO;Colombia;19481,0;586,0;4264545,0;121798,0;17227818,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;19,48;16,33;23,0;0,0;85,31;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;25779,0;3823576,0;Medio;2021-06-01;5653653,78
CO;2021-06-28;CO;Colombia;31468,0;662,0;4296013,0;122460,0;17570929,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;18,97;16,5;22,5;0,0;81,26;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;27043,0;3850619,0;Medio;2021-06-01;5653653,78
CO;2021-06-29;CO;Colombia;32101,0;682,0;4328114,0;123142,0;17941952,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;18,49;15,25;22,0;0,0;78,65;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;29573,0;3880192,0;Medio;2021-06-01;5653653,78
CO;2021-06-30;CO;Colombia;29197,0;640,0;4357311,0;123782,0;18281743,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;22,04;18,29;25,57;0,0;67,87;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;29195,0;3909387,0;Medio;2021-06-01;5653653,78
CO;2021-07-01;CO;Colombia;28820,0;626,0;4386131,0;124408,0;18578199,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;18,75;15,0;22,5;0,0;76,88;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;29322,0;3938709,0;Medio;2021-07-01;5653653,78
CO;2021-07-02;CO;Colombia;26921,0;621,0;4413052,0;125029,0;18857607,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;17,86;14,0;22,5;0,0;79,73;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;31117,0;3969826,0;Medio;2021-07-01;5653653,78
CO;2021-07-03;CO;Colombia;24048,0;647,0;4437100,0;125676,0;19115730,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;20,94;16,33;24,67;0,0;67,91;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;29090,0;3998916,0;Alto;2021-07-01;5653653,78
CO;2021-07-04;CO;Colombia;16269,0;615,0;4453369,0;126291,0;19264851,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;20,04;16,6;23,2;0,0;69,78;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;26880,0;4025796,0;Alto;2021-07-01;5653653,78
CO;2021-07-05;CO;Colombia;15743,0;623,0;4469112,0;126914,0;19436143,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;20,89;17,4;24,6;0,0;65,62;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;29677,0;4055473,0;Alto;2021-07-01;5653653,78
CO;2021-07-06;CO;Colombia;24318,0;635,0;4493430,0;127549,0;293208,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;21,07;17,0;26,33;0,0;67,78;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;38638,0;4094111,0;Alto;2021-07-01;5653653,78
CO;2021-07-07;CO;Colombia;23499,0;604,0;4516929,0;128153,0;20198661,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;18,94;14,5;23,5;0,0;71,08;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;29163,0;4123274,0;Alto;2021-07-01;5653653,78
CO;2021-07-08;CO;Colombia;22070,0;599,0;4538999,0;128752,0;293208,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;18,33;15,0;23,0;0,0;76,94;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;30250,0;4153524,0;Alto;2021-07-01;5653653,78
CO;2021-07-09;CO;Colombia;22126,0;509,0;4561125,0;129261,0;293208,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;22,47;19,75;25,5;0,0;71,59;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;27713,0;4181237,0;Alto;2021-07-01;5653653,78
CO;2021-07-10;CO;Colombia;19271,0;534,0;4580396,0;129795,0;20605186,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;16,43;14,0;20,33;0,0;78,51;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;29436,0;4210673,0;Alto;2021-07-01;5653653,78
CO;2021-07-11;CO;Colombia;13199,0;529,0;4593595,0;130324,0;21641395,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;20,59;17,67;24,67;0,0;77,95;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;26138,0;4236811,0;Alto;2021-07-01;5653653,78
CO;2021-07-12;CO;Colombia;18819,0;539,0;4612414,0;130863,0;21911121,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;19,22;16,67;22,0;0,0;69,03;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;21877,0;4258688,0;Alto;2021-07-01;5653653,78
CO;2021-07-13;CO;Colombia;19011,0;534,0;4631425,0;131397,0;293208,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;16,81;14,5;19,5;0,0;79,32;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;23328,0;4282016,0;Alto;2021-07-01;5653653,78
CO;2021-07-14;CO;Colombia;17967,0;508,0;4649392,0;131905,0;22624568,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;22,43;17,5;26,25;0,0;69,21;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;17515,0;4299531,0;Alto;2021-07-01;5653653,78
CO;2021-07-15;CO;Colombia;17000,0;525,0;4666392,0;132430,0;22942717,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;21,74;18,25;24,75;0,0;73,75;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;18475,0;4318006,0;Alto;2021-07-01;5653653,78
CO;2021-07-16;CO;Colombia;17497,0;516,0;4683889,0;132946,0;293208,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;23,09;18,67;27,67;0,0;63,01;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;18088,0;4336094,0;Alto;2021-07-01;5653653,78
CO;2021-07-17;CO;Colombia;13993,0;430,0;4697882,0;133376,0;23486275,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;15,0;11,0;20,0;0,0;69,92;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;18448,0;4354542,0;Alto;2021-07-01;5653653,78
CO;2021-07-18;CO;Colombia;8838,0;454,0;4706720,0;133830,0;23631963,0;50882884,0;24984564,0;25898320,0;9512141,0;40827302,0;45,86;0,75;7414155,0;8119876,0;8847061,0;7810299,0;6450787,0;5543980,0;3771358,0;1979761,0;945607,0;323802808108,0;6432,0;4,0;-73,25;1141748,0;9,0;7,4;12,2;1,33;2,18;19,28;16,0;22,0;0,0;72,06;10779376,0;1090598,0;36132,0;77,11;151,62;78,0;37,0;15,8;16768,0;4371310,0;Alto;2021-07-01;5653653,78
